#	Greeting 1	Greeting 2	Notes	Owner
1	Ich bin Lord Markham, der Wohltäter, der das Schloß stiftet, das als Preis bei diesem Wettbewerb aussteht.	Schön Euch wiederzusehen, wie geht die Suche vorwärts?		Markham
202	"::Ihr erhaltet eine telepathische Botschaft:: Meine Freunde. Ich weiß, Ihr arbeitet mit meinen ehemaligen Beratern zusammen, aber ich muß Euch trotzdem noch einmal um Eure Hilfe bitten. 
Mit Hilfe der Apparate, die sich in meinem neuen Labor befinden, habe ich herausgefunden, daß mein Bruder Roland, der Ehemann von Königin Catherine von Erathia, noch immer von den Teufeln in ihrer abstoßenden, äh, Behausung gefangen gehalten wird. Mir ist zu Ohren gekommen, daß Ihr auf dem Weg seid, um sie zu bekämpfen (diese Apparate sind wirklich wundervoll) und ich will sicher sein, daß Ihr erfolgreich seid. Mein Bruder hat den Schlüssel zu der Kammer ihres Anführers gestohlen und ihn in dem unmenschlichen Käfig versteckt, in dem sie ihn festhalten.  
Bitte rettet ihn! Nicht einmal ich kann es ertragen, meinen Bruder in solchen Qualen zu wissen! Um Euch ein wenig zu helfen, biete ich Euch diese Waffe an. Mein treuer Diener Piridak hat sie...gefunden, unter den persönlichen Besitztümern meiner Berater. Ich hoffe, sie hilft Euch."	"::Ihr erhaltet eine telepathische Botschaft:: Meine Freunde. Ich weiß, Ihr arbeitet mit meinen ehemaligen Beratern zusammen, aber ich muß Euch trotzdem noch einmal um Eure Hilfe bitten. 
Mit Hilfe der Apparate, die sich in meinem neuen Labor befinden, habe ich herausgefunden, daß mein Bruder Roland, der Ehemann von Königin Catherine von Erathia, noch immer von den Teufeln in ihrer abstoßenden, äh, Behausung gefangen gehalten wird. Mir ist zu Ohren gekommen, daß Ihr auf dem Weg seid, um sie zu bekämpfen (diese Apparate sind wirklich wundervoll) und ich will sicher sein, daß Ihr erfolgreich seid. Mein Bruder hat den Schlüssel zu der Kammer ihres Anführers gestohlen und ihn in dem unmenschlichen Käfig versteckt, in dem sie ihn festhalten.  
Bitte rettet ihn! Nicht einmal ich kann es ertragen, meinen Bruder in solchen Qualen zu wissen! Um Euch ein wenig zu helfen, biete ich Euch diese Waffe an. Mein treuer Diener Piridak hat sie...gefunden, unter den persönlichen Besitztümern meiner Berater. Ich hoffe, sie hilft Euch."	"Archibald contacts party, and party is evil (Roland quest)"	
203	Halt!  Besucher sind in diesem Teil von Steinstadt nicht erlaubt. Wenn Ihr König Hothfarrs Thronsaal sucht, der liegt östlich von hier. 	Halt!  Ihr seid bereits gewarnt worden! Besucher sind in diesem Teil von Steinstadt nicht erlaubt. Wenn Ihr König Hothfarrs Thronsaal sucht, der liegt östlich von hier.	Guard Stone City	
204	Guten Tag, meine Herren. Wie geht es Euch?	Guten Tag, meine Herren. Wie geht es Euch?	Goblin spy	
205	Ah, die Wettbewerber! Ich hoffe Ihr seid nicht hier, um mir Harmondale zurückzugeben! Wenn Ihr den Vertrag anschaut, den Ihr unterschrieben habt, werdet Ihr auf Seite Neun, Subparagraph III, Sektion C ausdrücklich sehen, daß unser Geschäft unwiederruflich ist. Der Handel ist wirklich wasserdicht. Ihr habt die Fahrkarte gekauft, jetzt müßt Ihr auch mitfahren! ::Er gähnt:: Und nun, gibt es noch etwas, worüber Ihr Euch unterhalten möchtet?	Hmmph.  Ihr glaubt doch nicht, daß ich mich wirklich so verhalten würde, als ob Ihr Adlige wärt? Einmal Bauer, immer Bauer, das hat schon meine Mutter immer gesagt. Wo wir schon dabei sind, könnt Ihr nächstes mal bitte den Dienstboteneingang nehmen, wenn Ihr vorbeikommt? Es ist mir wirklich unangenehm, Euch staubige, schlammverkrustete Bauern durch die Vordertür hereinkommen zu sehen. Was werden bloß die Nachbarn denken?		
206	Was ist nun mit diesen Drachenschuppen?  Mein Vorschlag steht weiterhin.	Was ist nun mit diesen Drachenschuppen?  Mein Vorschlag steht weiterhin.	Proposal	Dragon scales crafter
207	Danke, meine Herren, für die Gelegenheit, wieder mit Drachenschuppen zu arbeiten. Es ist schön, die Vergangenheit wieder aufleben zu lassen!	Danke, meine Herren, für die Gelegenheit, wieder mit Drachenschuppen zu arbeiten. Es ist schön, die Vergangenheit wieder aufleben zu lassen!	Accepted	Dragon scales crafter
208	Meine Herren, die Botschafter aus Bracada und Deyja sind eingetroffen. Sie warten im Thronsaal auf Ihre Audienz.	Sie haben gerufen, meine Herren?	Good and evil ambassadors	Butler
209	Herren von Harmodale, es freut mich, Sie endlich kennenzulernen. Mein Name ist Gavin Magnus, und ich spreche im Namen von Bracada. Ich komme gleich zur Sache: Ich schlage Ihnen ein Bündnis vor. Der derzeitige Konflikt zwischen Erathia und Avlee wird allen Beteiligten, einschließlich Eures Herrschaftsgebiets, nichts als Verderben bringen. Schließt Euch mit uns zusammen, und vielleicht können wir mit unserer Unterstützung die Kriegsparteien davon überzeugen, den Krieg zu beenden. Das ist die einzig vernünftige Entscheidung! Darüber hinaus hat Bracada Euch noch viel mehr zu bieten, wie Ihr nach Eurem Beitritt schnell feststellen werdet. Also, was sagt Ihr dazu?	Willkommen zurück. Sind Sie bereit, das Bündnis zu unterzeichnen?	Alliance offer	Gavin Magnus
210	Es ist immer schön, euch zu sehen, meine Freunde. Seid ihr bereit, meinen kleinen Test zu absolvieren?	Es ist immer schön, euch zu sehen, meine Freunde. Seid ihr bereit, meinen kleinen Test zu absolvieren?	Already talked	Gavin Magnus
211	Neue Herren aus Harmondale, wie ich sehe. Willkommen! Ich bin Archibald Ironfist, König von Deyja. Eure Krönung hat bei unseren Nachbarn für ziemliche Aufregung gesorgt, und es scheint, daß der Sieger dieses albernen Krieges euch eure Souveränität nehmen wird. Das klingt nicht gut, oder? Hier ist mein Angebot: Schließt euch uns an, und gemeinsam können wir dafür sorgen, daß keine Seite davon profitiert oder ungeschoren davonkommt. Stattdessen werden wir beide die Gewinner sein! Und nicht nur das - Deyja kann euch Wissen und Macht bieten, die eure kühnsten Träume übertreffen... und der Preis dafür ist verschwindend gering. Seid ihr bereit, ihn zu zahlen?	Hallo nochmal, meine Herren. Mein Angebot von Freundschaft und Macht steht immer noch.	Alliance offer	Archibald
212	Wie laufen Eure Vorbereitungen für den Test? Ihr könnt ihn jederzeit machen... geh einfach zum Brutgehege und spring rein. [Archibald lächelt, sein Gesicht halb im Schatten verborgen] Es ist immer geöffnet.	Wie laufen Eure Vorbereitungen für den Test? Ihr könnt ihn jederzeit machen... geh einfach zum Brutgehege und spring rein. [Archibald lächelt, sein Gesicht halb im Schatten verborgen] Es ist immer geöffnet.	Already talked	Archibald
213	Herren von Harmondale. Seid gegrüßt. Ich habe von eurem kürzlich geschlossenen Bündnis mit Deyja erfahren, was bedauerlich ist. Aber ihr habt mich auch besucht, also habt ihr es euch vielleicht noch einmal überlegt? Es ist nie zu spät, sich dem Licht anzuschließen, Freunde. Folgt eurem Gewissen! Gemeinsam können wir diesen schrecklichen Krieg beenden, der bereits so viele Leben gekostet hat, und vielleicht einen weiteren verhindern - die Nekromanten sind immer hungrig nach Macht, und jemanden auf unserer Seite zu haben, dem sie vertrauen, kann zugegebenermaßen unser Trumpf sein. Ich biete euch Freundschaft und eine gerechte Sache, Herren. Werdet ihr sie annehmen?	Denkt daran, meine Herren, der Weg der Finsternis ist der Weg weg von eurer Menschlichkeit. Kehrt um, bevor es zu spät ist!	Double-cross offer	Gavin Magnus
214	Na, na, na, es scheint, als hätten sich die neuen Herren von Harmondale endlich herabgelassen, uns zu besuchen! Meine Spione haben mir bereits von Ihrem Bündnis mit Bracada berichtet. Manche mögen dies - und Sie - als Problem betrachten, aber ich sehe darin eher eine Chance. Ein weiser Herrscher denkt zuerst an seinen eigenen Vorteil, und Deyja hat Ihnen so viel mehr zu bieten!  Wir können dafür sorgen, daß Ihre Nachbarn nicht die Macht haben, Sie zu erobern, da sie durch ihre internen Machtkämpfe zu sehr geschwächt sind. Wir können Ihnen eine eigene Macht verleihen, die allen Schülern der Finsternis zugänglich ist. All das und noch viel mehr... Und Magnus wird nichts davon erfahren. Was sagen Sie dazu?	Entscheidet euch zwischen bedeutungsloser Loyalität und unbegrenzter Macht, meine Herren! Das ist kaum eine Wahl. Wir werden die Vereinbarung vor Bracada geheim halten, sodaß ihr auch mit ihnen keine Probleme haben werdet.	Double-cross offer	Archibald
215	Oh. Dann sind wir wohl Feinde. Ich habe ehrlich geglaubt, daß Ihr Euch ändern würdet, aber jeder macht Fehler. Ich bete, daß Eure Fehler Dein Volk nicht zu viel kosten werdet. Geh jetzt und komm nie wieder hierher zurück!	Oh. Dann sind wir wohl Feinde. Ich habe ehrlich geglaubt, daß Ihr Euch ändern würdet, aber jeder macht Fehler. Ich bete, daß Eure Fehler Dein Volk nicht zu viel kosten werdet. Geh jetzt und komm nie wieder hierher zurück!	Rejected	Gavin Magnus
216	[Archibald runzelt die Stirn] Wie... enttäuschend. Nun, wenn Sie darauf bestehen, sich der Verliererseite anzuschließen, dann sei es so. Ich habe keine Geduld mit Dummköpfen. Passen Sie auf, daß Ihnen beim Rausgehen nicht die Tür gegen den Kopf schlägt, und glauben Sie nicht, daß Sie hier noch willkommen sind.	[Archibald runzelt die Stirn] Wie... enttäuschend. Nun, wenn Sie darauf bestehen, sich der Verliererseite anzuschließen, dann sei es so. Ich habe keine Geduld mit Dummköpfen. Passen Sie auf, daß Ihnen beim Rausgehen nicht die Tür gegen den Kopf schlägt, und glauben Sie nicht, daß Sie hier noch willkommen sind.	Rejected	Archibald
217	Ich bin froh, daß Ihr die Prüfung des Königs bestanden habt. Einige meiner Beraterkollegen hegen jedoch noch Zweifel an deiner Hingabe zum Pfad des Lichts. Wir alle haben Aufgaben für euch, wenn Ihr bereit seid, aber wir haben beschlossen, euch zunächst eine einfache Aufgabe zu übertragen. Wenn Ihr diese erfüllt, sollten diese Zweifel ausgeräumt sein. Ihr werdet natürlich dafür belohnt werden. Und denk immer daran, daß alles, was wir von euch verlangen, einem edlen Ziel dient, auf das Ihr stolz sein könnt, daran mitgewirkt zu haben.	Es ist mir immer eine Freude, Eure Herren zu sehen.	Probatory	Resurectra
218	Ihr habt also den Test bestanden! Gut! Jetzt können wir zur Sache kommen. Ich habe eine Aufgabe für Euch - die Euch helfen soll, die Verbindungen zu Bracada zu kappen - und sobaldt Ihr sie erledigt habt, werden meine Kollegen ebenfalls mit anpacken. Ihr werdet feststellen, daß für uns zu arbeiten ... [Kastore schüttelt den Kopf und beginnt von neuem] Nein. Ihr werdet feststellen, daß die Zusammenarbeit MIT uns unsere gemeinsamen Ziele und Interessen sehr schnell voranbringen wird. Wir haben große Pläne - Pläne, die groß genug sind, um aggressive Menschen wie Euch einzubeziehen. Mit der Zeit werden wir Euch unsere größten Pläne offenbaren.	[Kastore lächelt] Willkommen zurück, Verbündete. Ich hoffe, es geht euch gut?	Probatory	Kastore
219	Wir laden euch also in unsere Hauptstadt ein, bieten euch ein Bündnis an, und ihr geht hin und bestiehlt unseren heiligen Ort? Das passt zu Dienern der Finsternis! Mein König hat mir aufgetragen, euch zu warnen, nach diesem Vorfall nie wieder einen Fuß nach Bracada zu setzen. Wir werden keine Diebe und Verräter auf unserem Territorium dulden.	Wir laden euch also in unsere Hauptstadt ein, bieten euch ein Bündnis an, und ihr geht hin und bestiehlt unseren heiligen Ort? Das passt zu Dienern der Finsternis! Mein König hat mir aufgetragen, euch zu warnen, nach diesem Vorfall nie wieder einen Fuß nach Bracada zu setzen. Wir werden keine Diebe und Verräter auf unserem Territorium dulden.	Betrayed	Wizard Ambassador
220	Es scheint, als hättet Ihr unsere Gastfreundschaft missbraucht, um einen bestimmten Relikt aus unserem Tempel zu plündern. Eine bewundernswerte Demonstration von Verrat, aber deine Ziele sind leider fehl am Platz. Im Namen von Deyja erkläre ich hiermit den Krieg! Wenn ihr unser Territorium erneut betretet, werdet ihr alle getötet werden... früher. Ihr werdet es eines Tages bereuen, auf der Verliererseite gelandet zu sein.	Es scheint, als hättet Ihr unsere Gastfreundschaft missbraucht, um einen bestimmten Relikt aus unserem Tempel zu plündern. Eine bewundernswerte Demonstration von Verrat, aber deine Ziele sind leider fehl am Platz. Im Namen von Deyja erkläre ich hiermit den Krieg! Wenn ihr unser Territorium erneut betretet, werdet ihr alle getötet werden... früher. Ihr werdet es eines Tages bereuen, auf der Verliererseite gelandet zu sein.	Betrayed	Necro Ambassador
221	Schön, dich zu treffen! Ich studiere Erdmagie bei Avalanche nebenan. Viele Zauberer verschmähen das Element Erde, aber ich glaube, daß es die beste Wahl für einen engagierten Kampfmagier ist, da es sowohl über rohe Zerstörungskraft als auch über taktisch nützliche Zaubersprüche verfügt. Man braucht nur etwas Geschick, um sie gut zu kombinieren.	Hallo nochmal. Wie geht es Ihnen?	Sacrificial Dagger questgiver
222	*schnaubt*	*schnaubt*	Cavalier horse
223	*stöhnt*	*stöhnt*	Cavalier zombie horse
224	Meine Herren, ich bitte Sie dringend, bald nach Schloß Harmondy zurückzukehren! Es gab einige unerwartete Entwicklungen in Ihrem Herrschaftsgebiet, die Ihre Aufmerksamkeit erfordern. Mehr kann ich hier nicht sagen.	Meine Herren, ich bitte Sie dringend, bald nach Schloß Harmondy zurückzukehren! Es gab einige unerwartete Entwicklungen in Ihrem Herrschaftsgebiet, die Ihre Aufmerksamkeit erfordern. Mehr kann ich hier nicht sagen.	Probatory access messenger
225	Grüße, Reisende! Wenn ihr etwas dazuverdienen möchtet, bin ich daran interessiert, Elfenäpfel zu kaufen.	Hallo nochmal! Ich brauche immer noch diese Äpfel, falls Sie welche haben.	Calindra Goldensight
226	Schön, dich zu sehen. Haben Sie zufällig Enrothwein dabei, den Sie verkaufen möchten?	Guten Tag. Ich kaufe immer noch Wein, falls Sie welchen haben.	Infernon
227	Hallo! Mein Name ist Arvin, ich bin für den Einkauf von Erz von den Karawanen der Außenposten zuständig, und eigentlich auch für alles andere.	Ach, Sie sind es. Wir haben unsere Quote für Erztransporte noch nicht erreicht.	Arvin Beneclowd
228	Schön, dich kennenzulernen! Ich bin Pip und züchte die besten Rennpferde des Landes!	Hallo nochmal. Haben Sie noch mehr Hufeisen gefunden?	Pip Hillier
229	Hallo. Möchten Sie sich etwas dazuverdienen?	Hallo nochmal. Schönes Wetter, nicht wahr?	Robert Belknap
230	Willkommen, meine Herren! Ich habe ein Angebot für Sie, das Sie angenehm überraschen könnte.	Seid gegrüßt, meine Herren! Ich bin weiterhin bereit, euch meine günstigsten Bedingungen anzubieten.	Evan Nasir
231	Guten Tag, meine Herren. Könnten Sie vielleicht eine Besorgung für mich erledigen?	Guten Tag. Ich würde mich weiterhin über Ihre Hilfe freuen.	Halain Sampson
232	Seid gegrüßt, meine Herren! Nochmals vielen Dank, daß Ihr mir mein Erbstück zurückgebracht habt.	Seid gegrüßt, meine Herren! Nochmals vielen Dank, daß Ihr mir mein Erbstück zurückgebracht habt.	Halain Sampson (post-quest)
233	Schön, euch kennenzulernen, Fremde. Meine Schwestern und ich leben derzeit hier bei unserer Mutter, aber bald werden wir sicherlich unser eigenes Abenteuer erleben!	Schön, euch kennenzulernen, Fremde. Meine Schwestern und ich leben derzeit hier bei unserer Mutter, aber bald werden wir sicherlich unser eigenes Abenteuer erleben!	Bonus hirelings
234	Deshalb war heute alles so seltsam! Ich kann nicht glauben, daß ich über zwei Jahre meines Lebens verloren habe... Danke, meine Herren! Ich stehe zu Ihren Diensten, wenn Sie meine Hilfe brauchen.	Nun, warum zögern wir noch? Das Abenteuer wartet!	Bonus hirelings (post-quest)
235	Schön, Euch zu sehen. Wart Ihr schon einmal in der Arena?	Hallo nochmal. Die Zeit vergeht wie im Flug, nicht wahr?	Rydric
